SquareFeet,Bedrooms,Bathrooms,Neighborhood,YearBuilt,Price
2981,4,3,Suburb,2003,374444.0483131543
1125,4,3,Suburb,1961,168385.81943107134
1510,2,1,Suburb,1992,132656.7026375584
2265,4,1,Suburb,1960,207591.30302068577
1633,5,1,Rural,1971,226812.8721754618
2142,2,1,Urban,1977,158358.85714507627
1398,3,3,Urban,1989,170309.91300770734
2319,3,1,Rural,2018,219089.8587210752
2956,4,3,Rural,1978,301990.73190269177
2016,3,3,Suburb,1967,259575.15794641647
2857,4,1,Urban,1995,296128.5745589088
1000,3,3,Urban,2015,146401.6823261131
2784,3,1,Suburb,2019,330845.3236624068
2344,2,2,Suburb,1989,269966.6073548958
2224,4,2,Rural,1971,178301.420033102
1216,3,3,Urban,1997,207737.53025625696
1994,3,3,Suburb,1972,205987.8382014342
1646,5,1,Suburb,2018,189769.7092092229
2607,4,3,Urban,1967,283562.4584557409
1873,2,3,Urban,1973,158793.8878186883
1402,2,3,Suburb,1983,264869.9848353355
2195,3,3,Rural,1971,142933.3408968648
2775,5,3,Rural,2014,414816.6028644983
2126,5,1,Urban,1959,236184.20816959275
2292,5,3,Suburb,1976,235257.68865959105
2856,5,3,Urban,1954,325124.42812744656
1173,4,1,Rural,1979,192531.3808849848
1075,2,3,Suburb,2006,124824.73628927291
1315,4,3,Rural,1963,83276.18117246249
2396,2,1,Suburb,1989,199370.7688080713
2778,3,1,Suburb,1957,269595.9376373072
2445,3,1,Urban,2011,307832.4551013518
1909,3,2,Suburb,2016,161212.059542462
1868,5,1,Urban,1959,222332.17286994413
2977,5,3,Rural,1969,341722.4851087954
1103,3,3,Rural,1975,37821.21257363941
2967,3,1,Urban,1955,299829.73789076164
1591,4,1,Suburb,1961,211478.4564281497
2977,4,3,Suburb,1958,384899.3914405755
2187,3,2,Suburb,1988,215176.544804183
1077,4,1,Suburb,2017,104908.6377994113
2024,5,3,Urban,2003,256971.10813578469
2139,3,3,Urban,1967,305344.1086751881
2841,2,1,Suburb,2015,274474.6465560273
1922,2,2,Suburb,2017,216411.26885900312
2445,5,2,Urban,1984,168291.48066198188
1470,4,3,Rural,1964,210080.7237956144
1347,5,3,Suburb,1985,206442.21802921637
1418,3,2,Rural,2018,128545.51915889989
2508,4,3,Rural,1994,171839.01422844024
2212,4,3,Suburb,2018,352018.5717893823
1871,4,2,Urban,1954,263675.04196528654
2905,3,3,Rural,1975,282224.6720702724
1464,2,2,Suburb,1956,93671.15631334088
1954,5,2,Urban,2002,167318.22852394026
2290,5,2,Suburb,2012,313523.1402342989
2143,2,1,Suburb,2001,209350.08988706852
2766,5,3,Urban,1990,313676.6472320278
1360,5,2,Urban,1981,135181.62130921843
1405,4,1,Urban,1968,173815.90400369046
2243,5,3,Urban,2016,250831.3185990881
1608,5,2,Urban,2014,210158.39552354685
2772,5,1,Suburb,1964,363273.018000042
1301,5,3,Rural,2001,190145.9146646517
1306,3,3,Urban,2000,162005.48559253447
1644,4,2,Suburb,1994,150172.95489125888
1620,2,1,Urban,2005,206550.32902293315
1182,5,3,Suburb,1979,115023.76965978174
1742,4,1,Urban,1981,184219.5843902886
1642,4,1,Suburb,1978,168177.22592745972
1273,2,2,Urban,1969,114852.836953434
2306,3,3,Rural,1979,263997.68587781355
1721,5,1,Rural,2002,135119.80183772318
2336,5,1,Suburb,1966,271662.0900342166
1890,2,1,Rural,1974,175003.49959948284
2345,3,1,Suburb,1992,251862.6812955436
2466,4,1,Rural,1950,228084.56036186457
1806,3,2,Urban,2010,103680.73069320196
2406,4,2,Rural,2002,267238.47373450187
2879,3,2,Rural,1955,311960.63036671025
1908,4,1,Rural,2003,218831.3901502722
2455,2,3,Urban,1980,304360.710806328
1819,2,1,Rural,2007,57393.453026128176
2618,4,2,Rural,1996,199292.57570326224
2783,3,1,Rural,1973,398641.53559464944
2200,3,1,Urban,1977,214379.16363843696
2075,4,2,Rural,1972,256061.385332002
2484,4,3,Rural,1978,290211.57735752687
1373,3,2,Suburb,1956,137174.87346332145
1094,4,1,Urban,2021,139639.40254721476
1367,4,1,Suburb,1960,171357.78798240828
2251,3,2,Suburb,1983,276694.97947279044
2543,2,2,Urban,1988,309138.6396341525
2178,3,3,Urban,1986,238408.6897696413
1615,2,1,Rural,1967,187238.1449353319
2445,4,1,Urban,1969,231017.9636849054
1160,3,3,Suburb,1991,103218.51455506952
1232,4,2,Urban,1981,209975.04311744744
1226,2,2,Rural,1975,121505.30765365304
2925,3,2,Urban,1978,341385.6116058348
1427,3,2,Suburb,1977,182745.4896133929
2320,4,2,Suburb,1951,249589.04579908896
2323,3,1,Suburb,2004,273003.8011096186
2335,5,3,Urban,2011,257213.48569555816
1714,2,3,Urban,1998,195604.87725474843
1592,5,2,Urban,1962,144577.0867575048
2068,3,1,Urban,1981,288825.36967904447
1395,3,2,Rural,1988,148652.2934232702
1605,5,2,Suburb,2009,140247.78178940428
1474,3,3,Rural,1950,163461.54028772784
1627,4,3,Urban,2003,231351.49191564549
2017,3,1,Urban,1989,235968.11520146392
1569,3,3,Rural,1959,211908.870823707
2870,3,3,Urban,1984,296921.95009765733
1694,3,2,Urban,1999,134438.511544928
2100,5,3,Rural,1991,171893.31686585065
2022,4,2,Suburb,1960,246997.50592916145
2059,3,1,Rural,1966,181165.39576523204
2674,5,2,Rural,2017,241696.75238821108
2320,4,1,Urban,2014,226396.0530216433
2131,2,3,Urban,1991,218027.625282819
2278,3,2,Urban,1951,310378.6043228494
1589,2,2,Suburb,2009,74956.46431674933
2157,5,1,Rural,1974,231060.8120716394
1595,2,2,Suburb,2005,133161.59126440185
2957,4,1,Urban,2014,299928.9963045149
1568,5,2,Urban,2013,122055.28567754866
1067,2,2,Urban,2013,249638.45966118583
1973,3,3,Rural,1984,156488.2867461927
2987,5,3,Urban,1974,261361.4770908311
2442,4,2,Rural,1988,244061.4263115101
1367,2,3,Rural,1979,110167.44463297838
2607,5,3,Rural,1974,221505.7085740977
2515,2,3,Urban,1952,219709.37370877757
2760,5,1,Rural,1997,262830.10933205177
2563,5,2,Rural,2016,212774.3056833525
2789,3,3,Urban,2001,361841.4288104735
1870,3,2,Suburb,2012,217027.74141746148
1516,3,1,Suburb,1957,198168.5420063682
1422,2,1,Rural,1952,198277.81189581423
2285,5,1,Urban,2004,266714.7679856415
2960,2,3,Suburb,2013,373379.0035745358
1108,5,1,Rural,1953,119711.7752924353
1993,5,3,Suburb,2006,201833.40080103755
1190,4,2,Suburb,2018,179638.2612878383
1167,2,3,Rural,1978,141370.04320246555
1565,2,1,Suburb,1974,176657.64585816674
1863,2,1,Rural,2021,257291.9015585177
1530,3,2,Urban,1975,168356.844549477
2719,5,1,Urban,1982,279611.77943109075
1431,5,2,Rural,1951,203127.0904125195
2511,3,1,Suburb,2020,333335.85154227866
1278,5,1,Suburb,1953,224222.82964349515
2082,4,2,Urban,1977,136812.1881320316
2083,5,1,Urban,1966,307744.15355505183
2190,4,3,Suburb,1975,248062.4073083996
1008,2,1,Urban,2020,126473.91274669475
2876,4,1,Urban,2002,359051.8447216272
1179,5,1,Urban,1952,163544.729446821
1440,3,3,Urban,1967,202999.99684783557
1886,2,2,Urban,2009,110422.35179595977
2339,3,1,Urban,2004,182525.5267554609
2622,2,3,Rural,2019,324142.84126004146
2379,4,3,Rural,2021,284945.1289837344
1026,2,1,Rural,1989,161171.39108575124
2171,3,1,Suburb,1955,258908.9028470997
2374,4,3,Suburb,1979,233138.54378491972
1981,5,3,Suburb,1983,191342.2932748221
1904,4,3,Rural,1957,182430.5541162728
2807,4,3,Urban,1964,325544.44759552827
1543,3,3,Rural,2005,182536.5899738708
1609,4,3,Urban,2016,160904.6358034775
1519,4,2,Suburb,2013,178652.67750944008
2488,3,1,Rural,1967,280072.1114571255
1866,5,1,Urban,1992,141077.26308766048
2766,4,3,Suburb,1950,264742.2807032791
2755,2,2,Urban,2003,286148.67438966216
1285,2,2,Suburb,2019,145613.07212214582
2356,4,3,Suburb,2004,207638.48865434583
2967,5,1,Rural,1959,290596.1248302852
2598,2,1,Rural,1964,320310.6710556423
2370,4,2,Suburb,1983,253692.81221794905
1727,3,1,Suburb,2011,219317.28838267855
1077,2,2,Urban,1957,120447.81136323253
2749,2,2,Rural,1985,323657.4326211122
2197,2,3,Urban,2016,233829.23864061973
1100,5,1,Urban,1964,172839.71667498085
2272,5,3,Urban,1959,209704.1206067077
1693,2,3,Suburb,1998,163098.31424687113
2690,4,1,Urban,2018,295716.6391274077
2070,5,1,Suburb,1967,169640.60522205327
2066,2,2,Rural,2010,188120.9965950315
1750,4,1,Suburb,1985,179152.64246122056
1248,5,2,Rural,2000,140937.15329238333
1691,5,1,Rural,2000,170643.97448640197
2723,5,3,Rural,1961,208983.4834507455
2369,3,2,Rural,1998,279250.13541410986
1769,5,3,Suburb,2020,238895.0882759996
2271,2,2,Urban,1966,214937.7853471843
1026,4,3,Rural,2005,172612.79426004662
1983,4,1,Rural,1968,214658.81515813383
1299,2,1,Rural,2016,169162.60944140877
1341,2,1,Suburb,1992,162576.13593227527
2633,3,3,Rural,1994,288737.0665456836
1255,4,3,Rural,1957,141956.85035435492
2729,2,2,Urban,1990,254132.938540666
1614,3,2,Rural,1976,122052.97365786807
1779,3,2,Suburb,1984,236829.02568965184
2894,4,3,Suburb,1993,365540.2826777438
1365,4,2,Urban,1978,128850.92057727015
1858,4,2,Suburb,2007,195820.5205835128
1899,4,1,Rural,1998,91406.4031652546
2658,5,3,Rural,1974,232466.4707598833
1922,3,2,Rural,1950,208318.8174734048
1192,4,3,Suburb,2013,133464.971827429
2692,4,2,Suburb,2019,333133.3304367332
1463,3,3,Suburb,1954,241182.79317727248
1448,2,3,Rural,1990,197468.9939510292
2916,5,3,Rural,1979,337567.17798777064
2620,4,3,Urban,2017,333104.5052874972
1871,5,3,Rural,1977,262528.06000299426
2403,2,1,Rural,1963,304550.35178692424
1704,3,1,Suburb,2001,225778.6299737144
1373,4,1,Rural,1957,71731.26253815171
1687,3,2,Rural,1983,183971.32113442893
2806,5,3,Urban,1959,275230.54202188423
2709,2,1,Urban,1960,337414.91754977405
2780,5,3,Urban,2010,362532.0884954176
1985,5,1,Rural,1983,204292.61075007427
2177,3,1,Suburb,1964,229883.9295231886
1869,4,1,Urban,2014,262345.0523789832
2573,4,3,Rural,1960,312238.2723116077
2140,2,2,Suburb,1993,131136.02060333977
2805,4,3,Urban,1978,284603.8229074776
2774,2,1,Rural,2009,239385.6365180836
2152,4,1,Suburb,1986,260069.9031743526
2650,5,3,Urban,2014,302796.722988754
1915,4,3,Rural,1968,126349.11889806416
1385,3,1,Urban,2008,178663.80636453058
2320,3,1,Rural,1964,250552.0291691527
1203,5,1,Rural,1976,149202.37164131057
2425,4,2,Rural,2014,260581.7738550684
2876,4,1,Urban,1977,303287.7211784261
1965,4,3,Suburb,1963,322287.51970347867
1157,2,1,Urban,2002,184986.90837963676
2970,3,1,Suburb,1960,313683.1115672552
1511,4,1,Rural,2015,106376.53847222908
2336,3,1,Rural,1978,254199.27607128496
1296,5,1,Urban,1965,137409.89493618652
2787,4,1,Suburb,1962,267436.9466170289
2073,4,1,Suburb,2008,210683.96914044625
2123,4,3,Rural,1993,291076.80787558743
2218,2,2,Rural,2006,269206.772743907
2543,2,2,Urban,1975,296561.70364521985
2151,2,1,Suburb,1976,185384.4171266471
1518,4,3,Rural,1992,191051.84476001048
1751,4,3,Rural,1998,248936.22805902123
2332,4,3,Suburb,1967,299438.8384145549
2544,5,3,Urban,1969,381478.2430120341
1091,5,2,Urban,1996,158916.8558680797
2251,4,2,Suburb,2018,215829.78589466924
1479,3,3,Suburb,1969,208937.9066435545
1694,4,3,Rural,1999,147273.1409854901
1626,4,2,Rural,1995,243402.84582036905
1386,3,1,Rural,1980,177617.49620365712
1846,2,1,Suburb,1968,216429.07572091048
2375,3,1,Urban,1980,261518.58239490865
1371,2,1,Urban,1956,156116.1587758965
1052,2,3,Suburb,1987,158884.84479808636
2318,5,2,Suburb,1970,277703.36784020474
2821,3,2,Rural,2019,214500.90204571412
2193,4,1,Suburb,1963,183040.42369471808
1563,2,3,Rural,2007,260305.81035660685
1673,2,2,Rural,1983,224770.9440013408
1334,5,2,Suburb,1964,76388.27130392025
2918,2,3,Suburb,2009,309865.7784528893
1004,5,2,Urban,2012,14683.978462188796
2815,3,3,Urban,1968,255231.1140554321
1582,4,3,Urban,1978,192135.43210620864
2294,4,3,Urban,1989,314603.8882616743
1526,2,1,Rural,2012,214085.2326025084
2777,3,1,Rural,2017,368731.1570347807
1052,4,3,Suburb,1999,180973.210648148
1502,5,1,Urban,1964,126190.8680575492
1338,4,3,Suburb,2017,157623.52936742874
1022,4,3,Urban,2004,177742.61834792863
1103,4,2,Suburb,2000,75641.81806077404
1240,5,1,Suburb,2008,104634.23289698902
2004,5,3,Urban,1970,274486.8891750287
1782,4,3,Urban,1965,175979.2349779216
2092,2,1,Suburb,1950,216692.1749024975
2714,3,2,Suburb,2002,317897.9388236461
2312,3,2,Rural,2007,263672.4579096963
1139,4,3,Suburb,1953,98515.15086540468
1299,5,3,Rural,2008,95320.57818749068
2887,2,3,Rural,1996,392138.4175002253
1020,5,2,Rural,1964,144367.7436174483
1244,4,1,Suburb,1969,122024.89874838128
1258,2,2,Rural,1992,187191.6723668416
1404,4,1,Suburb,1975,143601.9941638485
1837,4,1,Suburb,1980,145933.32934388786
2078,3,3,Rural,2004,235010.0458008809
1545,3,1,Urban,1999,224733.3643356607
2810,4,3,Suburb,1969,344254.8960019415
2839,4,2,Rural,2013,350540.6651300338
2324,5,1,Rural,2007,364614.9983223064
2133,4,1,Suburb,1968,200681.83556388988
1962,4,3,Rural,1986,317796.7315327064
1085,5,3,Rural,2007,96521.12526143069
2982,3,3,Suburb,1972,306325.1662051876
1085,4,2,Urban,2002,72238.2210586995
1903,2,3,Suburb,2002,340654.8766868323
1046,4,2,Suburb,1997,180963.49464447965
1309,2,2,Rural,1971,133444.9405272635
2419,4,3,Suburb,1971,248973.6873677845
1703,4,1,Rural,1993,230610.32927385517
2201,3,2,Suburb,1968,301331.0898505206
1342,5,3,Urban,1956,163627.02429595435
2078,3,2,Rural,1994,266528.9338240797
2789,4,2,Rural,1982,334772.8992379708
2708,3,1,Urban,1954,292839.3418747781
1306,2,2,Suburb,1985,167246.7807549516
2617,4,3,Suburb,1962,358073.34772506554
2285,5,3,Rural,1988,314070.3203561685
2066,3,2,Suburb,1990,322934.221209714
2024,5,3,Suburb,1992,208309.56378796505
1506,3,3,Urban,1966,238140.6632363551
1626,4,1,Urban,2014,263753.4452140556
1246,5,2,Urban,1964,125325.68145763052
1922,5,2,Rural,2001,293199.5115185236
2645,5,1,Suburb,1982,352158.2551385311
2299,5,1,Suburb,2004,392104.6654062311
1564,3,1,Suburb,1987,145104.39678155453
2537,2,2,Suburb,1973,79968.1280310706
2165,4,3,Suburb,1996,185214.96241529356
1868,3,1,Rural,2002,297902.3601505986
2831,3,1,Urban,1962,277049.8043347796
1058,4,1,Suburb,1961,39915.07275149545
1802,2,2,Suburb,1956,307463.82876665983
2953,5,3,Rural,2020,351559.020945399
2978,2,2,Urban,2016,315982.45504447306
1359,5,2,Suburb,1979,100378.03207080766
1331,2,3,Rural,1999,121367.59384630257
1704,2,2,Urban,1977,153915.85572280202
1102,2,3,Urban,1989,145419.3120898895
2479,2,2,Urban,1973,252751.95466373555
2671,5,3,Suburb,1994,310637.35989501
2698,5,2,Rural,1979,276868.5935609496
1564,2,1,Urban,1980,121769.80757788054
1000,3,2,Suburb,1954,156127.474436692
1215,2,2,Rural,2017,124777.51758036295
2166,5,2,Rural,1962,277431.53685780894
2926,3,1,Suburb,2002,385752.6294501091
2870,3,1,Suburb,1962,351053.6444913164
1318,3,2,Rural,1992,145241.3375763541
1730,5,3,Rural,2017,146563.22422299045
2365,2,3,Rural,1997,275008.8108746335
2500,3,2,Urban,1995,164647.39992222466
1433,2,1,Urban,1969,116251.54296955928
2110,5,1,Rural,1970,260757.4391192823
1191,3,2,Rural,1990,197276.83551627275
2563,4,2,Suburb,1987,310595.6894978436
1283,4,1,Rural,1954,182803.62614084996
1249,2,1,Suburb,1967,114087.49111218347
2545,5,2,Urban,1994,214841.73127030808
2103,2,3,Urban,1971,266588.59388817434
1645,3,1,Suburb,1950,184257.9210271477
1315,5,1,Suburb,1977,153453.8967358591
2606,3,3,Urban,2003,277752.30917169264
1507,5,1,Rural,1983,270631.6017638403
1014,3,2,Urban,2000,142117.9822840629
1150,3,2,Urban,1998,178777.52561018875
2201,3,2,Urban,2000,242374.9108469969
2425,4,1,Rural,1961,248090.9461712921
1896,3,3,Urban,1965,184985.11973994275
1496,3,1,Urban,1953,160604.46474280616
2395,5,2,Rural,1964,297888.2340743975
2059,3,2,Suburb,1985,209109.0449722714
2055,3,1,Suburb,1952,144948.307987559
1278,3,3,Rural,1966,193415.6957708006
1227,4,1,Suburb,2020,106026.23419904136
2446,3,1,Urban,1990,285975.4671880118
1036,2,3,Urban,1977,87865.48961115332
2283,5,2,Rural,2005,310165.82857237925
1710,4,1,Urban,1955,253014.28928600077
2863,2,1,Urban,1952,374665.4317100289
2294,4,1,Urban,2016,203229.75589650456
1015,2,3,Suburb,1960,71706.1630376768
1871,4,2,Suburb,2013,121011.02863903758
1378,3,3,Urban,2005,127154.25306182452
1483,3,1,Urban,2017,215729.81482135164
2958,4,1,Rural,1960,361117.5740680186
1972,3,1,Urban,1961,179436.87304693414
1380,2,1,Urban,1988,155280.21008761178
2528,4,3,Suburb,1957,240364.66383886835
2580,5,3,Urban,1963,224340.40024964052
1953,3,1,Rural,2019,218585.11288340707
1896,3,3,Suburb,2020,270242.07368194754
1190,2,2,Suburb,1980,194605.11207645605
1113,5,1,Urban,1989,236985.81847330905
2196,5,1,Rural,1996,239276.34808270336
2690,5,3,Urban,1983,361271.8608299682
1827,4,2,Urban,1974,292532.8002840788
2968,2,3,Urban,2008,335287.40716267785
1961,5,3,Urban,2003,281708.1751241416
1392,4,1,Rural,2004,137753.33183197468
2894,2,3,Rural,2021,330179.7677079231
1861,2,3,Suburb,1974,161607.86190909427
1716,5,1,Urban,2012,270093.8990428973
2716,5,3,Suburb,1973,246698.1949871276
2310,4,3,Urban,1981,237815.57682328444
2546,4,3,Suburb,2000,289518.9248021924
1465,4,2,Rural,1997,235186.4961468986
2840,2,2,Suburb,1998,251437.80756882607
2971,5,1,Urban,1964,172876.17396830412
2987,3,2,Urban,1950,310067.0958513792
2023,3,2,Urban,1958,209506.3787815455
2979,4,3,Rural,2011,303198.2105208151
1656,3,3,Urban,2011,133478.41426715002
1864,3,2,Rural,1992,262880.0642638088
2902,3,3,Rural,1992,364253.2628913744
1769,2,1,Urban,1990,216724.24312662464
1892,5,1,Rural,1962,256990.91268939097
1378,5,2,Suburb,2012,197392.29296763847
1691,4,3,Suburb,1986,207665.406189263
1423,5,2,Urban,1991,175903.59081565513
2852,4,2,Urban,1987,249127.64429061467
1814,5,1,Urban,1995,199667.52748380275
1089,5,2,Suburb,2001,74892.67251649161
1726,5,3,Suburb,1952,152584.41588203338
1541,5,3,Rural,1986,222503.50874475137
2937,5,1,Suburb,1962,384420.4776715289
2688,3,1,Rural,2011,304343.006996437
2870,4,3,Suburb,2004,398898.9173789939
1632,2,2,Suburb,1964,188979.7697287169
1366,3,3,Urban,1997,192069.87408407257
2836,2,3,Suburb,1975,292170.0958919001
2617,5,2,Suburb,1953,301479.1581125238
1012,4,2,Suburb,1966,95814.30249168388
2093,3,2,Urban,2018,297925.552983595
2341,2,1,Urban,2004,231482.9357020004
1031,3,3,Urban,1974,149591.50261279705
2847,3,2,Urban,2010,429563.5367193102
2175,2,1,Suburb,2012,223040.95764480368
1541,3,3,Suburb,1974,261053.3015983054
2892,3,1,Rural,1968,312453.9120865805
1520,2,2,Urban,1974,127400.01003127896
2312,5,2,Urban,1970,341261.2901060193
2129,3,2,Suburb,2019,268426.83861086605
2825,4,1,Urban,1979,315886.63569110265
2623,2,1,Suburb,2013,266144.1523252419
1822,3,1,Suburb,1981,300662.4915295156
2672,5,2,Rural,1971,246604.44941679187
2482,3,1,Rural,1963,237331.50267830107
1988,5,2,Suburb,1978,145824.2716101978
1740,5,2,Rural,1968,156981.81536281807
2210,3,2,Suburb,1991,245848.1689785822
1310,4,2,Rural,2002,157930.68485775622
1268,4,1,Urban,1974,133153.8483117577
1637,4,2,Suburb,1954,90683.77769493755
2225,5,2,Suburb,1991,296458.0401007194
2661,2,3,Suburb,2006,329812.70222973975
2963,3,2,Rural,2008,303967.33421701705
2089,5,1,Suburb,1995,284541.01502101193
1346,3,2,Suburb,1973,245102.2727365284
2588,3,3,Rural,1991,299474.9155844016
1880,4,2,Suburb,2014,157564.7377186594
2470,2,3,Rural,1976,246771.04820213528
1178,2,3,Suburb,1981,104318.8737052852
2276,5,2,Suburb,1964,286213.6295299597
1629,5,3,Rural,2001,130833.98226600564
2343,5,2,Urban,1972,294900.88666707056
2254,3,2,Rural,1971,242293.58297800148
1851,4,1,Rural,1990,166843.5404504559
1934,3,1,Rural,2013,165301.27847843288
2369,5,3,Urban,1981,301049.00194278255
1167,4,2,Urban,1979,96274.39403672983
2010,5,3,Urban,1993,229086.3936654949
2809,4,2,Suburb,1954,248687.48283805535
2791,2,1,Suburb,1972,235429.1064628589
1505,5,3,Suburb,1963,167597.87268679118
2470,4,2,Rural,1973,338648.6912486529
1884,5,1,Urban,2011,209676.61448907343
2003,5,2,Rural,1963,218859.711998771
1770,4,3,Rural,1982,201977.49150859707
1507,3,3,Rural,1997,156189.64908833048
1458,3,3,Urban,1986,233708.2885245444
1160,5,1,Rural,1965,100258.9351834714
2277,3,2,Suburb,2016,229674.9310990973
1939,5,1,Suburb,1955,225653.281056388
1938,5,1,Rural,2010,207621.6262888317
2097,3,2,Urban,1953,193337.82712546355
2854,5,2,Rural,1951,290277.3942987533
2809,2,1,Rural,1955,246570.23257010087
1701,2,2,Suburb,1959,206906.68433526164
1677,3,3,Suburb,2010,140163.8403049228
1887,3,3,Urban,2018,167897.35300003848
1678,2,1,Urban,1987,166122.30849907803
1776,4,2,Suburb,2017,151641.12069334136
1662,5,1,Rural,2000,218456.61863625768
1181,3,3,Suburb,2019,148999.85091259758
2296,2,3,Urban,2019,291935.26744721073
2142,3,1,Rural,2016,327632.2123519079
1148,2,2,Suburb,1958,30354.735813215437
2570,5,1,Urban,1996,393573.6767214645
2938,2,3,Rural,1985,367559.75294469495
1196,2,1,Suburb,1985,33564.686758937954
1024,4,3,Suburb,1953,-4295.932175864029
2842,5,2,Rural,1981,315185.74259519414
1243,4,3,Suburb,1998,150993.62676843978
2248,3,3,Rural,1991,285628.42350495275
1914,2,2,Urban,1991,158596.32652301807
1614,2,1,Suburb,1996,173952.6306121426
1996,3,2,Urban,1958,230579.2691600163
2687,5,3,Urban,1994,289559.25181106484
1263,2,2,Suburb,1984,88415.7342424332
2552,2,3,Urban,2001,334794.6241055806
1110,4,1,Urban,1974,120868.14628805514
1998,3,3,Suburb,2010,177953.57956691162
2543,3,3,Rural,2006,238522.88482657005
2267,4,1,Urban,1954,244631.0455378357
2457,2,1,Suburb,1959,370956.0664382335
1588,2,3,Rural,1959,183659.38984361972
1498,4,1,Rural,1975,121582.7807244292
2533,5,3,Rural,1963,311864.4670242024
1786,3,1,Rural,1957,214302.6669200237
2264,2,1,Urban,1958,281569.296051421
2663,3,2,Suburb,1985,355939.0946544656
2671,2,1,Suburb,2017,155351.51315210565
2628,2,3,Suburb,1955,310566.33663898363
1648,2,2,Urban,2007,232415.2685611536
1006,3,2,Rural,1965,96252.9594273668
2591,5,1,Suburb,1979,306372.60493403743
1989,2,1,Urban,2010,255995.08527829303
2406,2,1,Rural,2003,247229.250025122
